t,x1,x2
820,0.0036259335829815767,0.004341130764805319
830,0.0028081297331006825,0.002499274143662983
840,0.0019323939373664617,0.0011897123116946676
850,0.001124719519930339,2.0931594429059207E-4
860,4.256558049426194E-4,-5.473097172767484E-4
870,-1.596964893995998E-4,-0.001139769230773025
880,-6.399003073484321E-4,-0.0016053021645094606
890,-0.0010278471620545524,-0.0019694986388545054
900,-0.0013368918135714804,-0.0022513264189353514
910,-0.00157936925162127,-0.002465591653598041
920,-0.001766131588624031,-0.0026242248003702224
930,-0.0019065064446983295,-0.0027370146850999827
940,-0.0020084163102578236,-0.0028120718568616235
950,-0.002078547458599546,-0.0028561500427904955
960,-0.002122522449876337,-0.002874886286981624
970,-0.002145058755498018,-0.002872989554073706
980,-0.002150108205203927,-0.002854393455768274
990,-0.0021409769698050585,-0.0028223821072319855
1000,-0.0021204276882562175,-0.002779694843882361
1010,-0.0020907659135539214,-0.002728613801067789
1020,-0.0020539130715399086,-0.0026710373614283606
1030,-0.0020114679406464013,-0.0026085418375057096
1040,-0.0019647584142133082,-0.002542433310669036
1050,-0.0019148850597824174,-0.00247379121145794
1060,-0.0018627577640275498,-0.002403504961340347
1070,-0.0018091265541434099,-0.0023323047805935576
1080,-0.0017546075165306935,-0.0022607875892909075
1090,-0.001699704589004816,-0.002189438780333879
1100,-0.0016448278803602705,-0.002118650519552309
1110,-0.0015903090678050281,-0.002048737123903192
1120,-0.0015364143356874885,-0.0019799479814078926
1130,-0.001483355245577967,-0.0019124784029749423
1140,-0.0014312978659965165,-0.0018464787344271774
1150,-0.0013803704380785477,-0.0017820620050261451
1160,-0.0013306698096987965,-0.0017193103450048478
1170,-0.0012822668337325205,-0.0016582803677737
1180,-0.0012352108951245245,-0.0015990076814545858
1190,-0.001189533705338564,-0.001541510668299423
1200,-0.0011452524807946472,-0.0014857936485847148
1210,-0.001102372603415407,-0.0014318495270875487
1220,-0.0010608898458442627,-0.001379662004690479
1230,-0.001020792230803923,-0.0013292074245690284
1240,-9.820615830437207E-4,-0.0012804563113959374
1250,-9.446748230498502E-4,-0.0012333746527223354
1260,-9.086050438873935E-4,-0.0011879249638912775
1270,-8.738224059744197E-4,-0.001144067171270905
1280,-8.402948790605664E-4,-0.0011017593430670603
1290,-8.079888560306001E-4,-0.0010609582923236638
1300,-7.768696592387352E-4,-0.0010216200728048444
1310,-7.469019567852582E-4,-9.837003851589706E-4
1320,-7.180501033749537E-4,-9.471549079930439E-4
1330,-6.902784180642903E-4,-9.119395661537351E-4
1340,-6.635514092416555E-4,-8.780107465490285E-4
1350,-6.378339555335638E-4,-8.45325470193402E-4
1360,-6.13091449940387E-4,-8.138415277704265E-4
1370,-5.89289913336257E-4,-7.835175848380809E-4
1380,-5.663960824844606E-4,-7.543132618190504E-4
1390,-5.443774768924602E-4,-7.261891930913891E-4
1400,-5.232024481349136E-4,-6.991070687994459E-4
1410,-5.028402146878878E-4,-6.730296624200534E-4
1420,-4.8326088482535134E-4,-6.479208466271375E-4
1430,-4.644354697152318E-4,-6.23745599584355E-4
1440,-4.4633588850441985E-4,-6.00470003447726E-4
1450,-4.289349668896537E-4,-5.780612365680068E-4
1460,-4.122064304254174E-4,-5.564875606369915E-4
1470,-3.961248936134481E-4,-5.357183038156143E-4
1480,-3.8066584564493106E-4,-5.157238407084259E-4
1490,-3.6580563352073226E-4,-4.964755699035024E-4
1500,-3.5152144315266255E-4,-4.779458896746912E-4
1510,-3.3779127894607337E-4,-4.601081723406031E-4
1520,-3.245939422779253E-4,-4.42936737688794E-4
1530,-3.119090092122232E-4,-4.2640682580151414E-4
1540,-2.997168077341576E-4,-4.104945695590309E-4
1550,-2.879983947335734E-4,-3.951769670459832E-4
1560,-2.76735532925934E-4,-3.804318540439436E-4
1570,-2.6591066786344896E-4,-3.662378767580232E-4
1580,-2.5550690515936984E-4,-3.5257446489584917E-4
1590,-2.455079880237051E-4,-3.394218051926439E-4
1600,-2.3589827518797235E-4,-3.2676081545564804E-4
1610,-2.2666271927943593E-4,-3.1457311918410075E-4
1620,-2.1778684569101313E-4,-3.028410208068657E-4
1630,-2.09256731981206E-4,-2.915474815680958E-4
1640,-2.0105898782863733E-4,-2.806760960816814E-4
1650,-1.931807355577026E-4,-2.7021106956728397E-4
1660,-1.856095912452239E-4,-2.6013719577425176E-4
1670,-1.7833364641256654E-4,-2.5043983559440615E-4
1680,-1.7134145030326244E-4,-2.4110489636038301E-4
1690,-1.646219927426096E-4,-2.321188118227467E-4
1700,-1.5816468757284417E-4,-2.2346852279633026E-4
1710,-1.5195935665519712E-4,-2.1514145846406895E-4
1720,-1.4599621442834977E-4,-2.071255183248988E-4
1730,-1.402658530114125E-4,-1.9940905477099582E-4
1740,-1.347592278384978E-4,-1.9198085627867133E-4
1750,-1.2946764381118527E-4,-1.8483013119655447E-4
1760,-1.2438274195463285E-4,-1.7794649211423717E-4
1770,-1.1949648656273697E-4,-1.713199407942882E-4
1780,-1.1480115281754666E-4,-1.6494085365042655E-4
1790,-1.1028931486806863E-4,-1.5879996775465538E-4
1800,-1.0595383435363404E-4,-1.5288836735626626E-4
1810,-1.0178784935711672E-4,-1.4719747089581722E-4
1820,-9.778476377347698E-5,-1.4171901849744254E-4
1830,-9.393823707934427E-5,-1.3644505992316063E-4
1840,-9.024217448963109E-5,-1.3136794297319176E-4
1850,-8.669071748748269E-5,-1.2648030231667386E-4
1860,-8.32782347142026E-5,-1.2177504873756268E-4
1870,-7.999931320614703E-5,-1.1724535878091563E-4
1880,-7.684874996594619E-5,-1.1288466478518125E-4
1890,-7.382154385578224E-5,-1.0868664528654625E-4
1900,-7.091288780083063E-5,-1.0464521578182084E-4
1910,-6.811816129134705E-5,-1.0075451983677404E-4
1920,-6.54329231722581E-5,-9.700892052725595E-5
1930,-6.285290470948493E-5,-9.340299220086458E-5
1940,-6.037400292259469E-5,-8.993151254732956E-5
1950,-5.7992274173735185E-5,-8.658945496618995E-5
1960,-5.570392800315958E-5,-8.337198122074113E-5
1970,-5.350532120199261E-5,-8.027443436761291E-5
1980,-5.1392952113225106E-5,-7.729233195171822E-5
1990,-4.936345515224975E-5,-7.442135945667873E-5
2000,-4.7413595538568446E-5,-7.165736400119019E-5
2010,-4.554026423060904E-5,-6.899634827213544E-5
2020,-4.374047305588706E-5,-6.643446468558818E-5
2030,-4.2011350029037034E-5,-6.396800976717419E-5
2040,-4.035013485051655E-5,-6.159341874357061E-5
2050,-3.8754174579056305E-5,-5.930726033722623E-5
2060,-3.722091947118952E-5,-5.710623175667896E-5
2070,-3.5747918981445786E-5,-5.4987153875128535E-5
2080,-3.433281791703671E-5,-5.2946966590195936E-5
2090,-3.2973352741095025E-5,-5.0982724358063285E-5
2100,-3.1667348018753945E-5,-4.909159189544232E-5
2110,-3.04127130005711E-5,-4.727084004306376E-5
2120,-2.920743833801083E-5,-4.551784178461573E-5
2130,-2.8049592925900136E-5,-4.383006841528675E-5
2140,-2.6937320866967853E-5,-4.220508585428748E-5
2150,-2.58688385537637E-5,-4.064055109593652E-5
2160,-2.4842431863433768E-5,-3.9134208794098535E-5
2170,-2.385645346100232E-5,-3.768388797495862E-5
2180,-2.2909320206976552E-5,-3.628749887330538E-5
2190,-2.1999510665251314E-5,-3.494302988767627E-5
2200,-2.112556270744537E-5,-3.364854464989378E-5
2210,-2.0286071209949133E-5,-3.240217920468876E-5
2220,-1.947968584010685E-5,-3.120213929526946E-5
2230,-1.8705108928093577E-5,-3.0046697750850425E-5
2240,-1.796109342117966E-5,-2.8934191972305346E-5
2250,-1.7246440917202496E-5,-2.786302151225252E-5
2260,-1.6559999774187722E-5,-2.6831645746020357E-5
2270,-1.5900663293179737E-5,-2.583858163007421E-5
2280,-1.5267367971454503E-5,-2.4882401544614396E-5
2290,-1.4659091823396471E-5,-2.3961731217179366E-5
2300,-1.4074852766426136E-5,-2.3075247724206933E-5
2310,-1.3513707069465385E-5,-2.2221677567621465E-5
2320,-1.2974747861524568E-5,-2.1399794823625166E-5
2330,-1.245710369808833E-5,-2.0608419360977967E-5
2340,-1.1959937183066763E-5,-1.984641512615274E-5
2350,-1.1482443644164465E-5,-1.9112688492851018E-5
2360,-1.1023849859602921E-5,-1.840618667345901E-5
2370,-1.0583412834211132E-5,-1.772589619011499E-5
2380,-1.0160418622976042E-5,-1.707084140314671E-5
2390,-9.754181200217806E-6,-1.6440083094721918E-5
2400,-9.364041372625775E-6,-1.583271710563638E-5
2410,-8.989365734459062E-6,-1.5247873023241796E-5
2420,-8.629545663280988E-6,-1.4684712918591358E-5
2430,-8.283996354659642E-6,-1.4142430130952997E-5
2440,-7.952155894327205E-6,-1.3620248097910045E-5
2450,-7.63348436634891E-6,-1.3117419229336059E-5
2460,-7.3274629959084025E-6,-1.263322382359504E-5
2470,-7.033593325369999E-6,-1.216696902438037E-5
2480,-6.751396422330105E-6,-1.1717987816665484E-5
2490,-6.480412118419691E-6,-1.1285638060296816E-5
2500,-6.22019827766756E-6,-1.0869301559814809E-5
2510,-5.970330093280071E-6,-1.0468383169142081E-5
2520,-5.7303994117371684E-6,-1.0082309929828962E-5
2530,-5.500014083147052E-6,-9.710530241595999E-6
2540,-5.278797336842639E-6,-9.352513063960386E-6
2550,-5.06638718124229E-6,-9.007747147778966E-6
2560,-4.862435827034967E-6,-8.675740295584344E-6
2570,-4.6666091327863354E-6,-8.356018649632946E-6
2580,-4.478586072097209E-6,-8.048126006624492E-6
2590,-4.298058221479289E-6,-7.75162315809155E-6
2600,-4.124729268145421E-6,-7.466087255495456E-6
2610,-3.958314536942618E-6,-7.1911111991011545E-6
2620,-3.7985405356858997E-6,-6.9263030497384065E-6
2630,-3.6451445181796946E-6,-6.671285462590354E-6
2640,-3.4978740642411235E-6,-6.4256951421827555E-6
2650,-3.3564866760659592E-6,-6.189182317778285E-6
2660,-3.220749390303575E-6,-5.961410238410214E-6
2670,-3.0904384052316724E-6,-5.742054686818554E-6
2680,-2.9653387224451496E-6,-5.530803511579489E-6
2690,-2.8452438024961065E-6,-5.327356176745553E-6
2700,-2.7299552339437622E-6,-5.1314233283396615E-6
2710,-2.6192824152939983E-6,-4.942726377070847E-6
2720,-2.5130422493283597E-6,-4.760997096663232E-6
2730,-2.411058849341699E-6,-4.585977237212713E-6
2740,-2.3131632568262445E-6,-4.417418153007795E-6
2750,-2.219193170157782E-6,-4.255080444272191E-6
2760,-2.128992683856792E-6,-4.098733612307218E-6
2770,-2.0424120380139608E-6,-3.9481557275315705E-6
2780,-1.9593073774853435E-6,-3.8031331099350102E-6
2790,-1.8795405204777539E-6,-3.6634600214805856E-6
2800,-1.8029787361596364E-6,-3.5289383700075516E-6
2810,-1.7294945309468024E-6,-3.3993774242039366E-6
2820,-1.65896544312599E-6,-3.2745935392339017E-6
2830,-1.59127384549225E-6,-3.1544098926206402E-6
2840,-1.5263067556887286E-6,-3.0386562300005252E-6
2850,-1.4639556539494543E-6,-2.9271686203786684E-6
2860,-1.4041163079573613E-6,-2.8197892205299334E-6
2870,-1.3466886045409069E-6,-2.7163660482028064E-6
2880,-1.2915763879433832E-6,-2.616752763796392E-6
2890,-1.2386873044093014E-6,-2.52080846019319E-6
2900,-1.1879326528421603E-6,-2.4283974604421944E-6
2910,-1.1392272412974135E-6,-2.339389122998365E-6
2920,-1.0924892490836157E-6,-2.253657654235498E-6
2930,-1.0476400942535283E-6,-2.171081927960199E-6
2940,-1.004604306275422E-6,-2.0915453116648344E-6
2950,-9.633094036829568E-7,-2.0149354992671983E-6
2960,-9.236857765098283E-7,-1.941144350094091E-6
2970,-8.856665733228943E-7,-1.8700677338751096E-6
2980,-8.491875926747218E-7,-1.8016053815217244E-6
2990,-8.141871788034391E-7,-1.7356607414751465E-6
3000,-7.806061214144535E-7,-1.672140841414619E-6
3010,-7.483875593850249E-7,-1.610956155125572E-6
3020,-7.174768882388454E-7,-1.5520204743346077E-6
3030,-6.878216712437161E-7,-1.4952507853255192E-6
3040,-6.593715539911106E-7,-1.4405671501575116E-6
3050,-6.320781823219027E-7,-1.3878925923135035E-6
3060,-6.058951234677996E-7,-1.3371529866128309E-6
3070,-5.807777902830917E-7,-1.2882769532289E-6
3080,-5.566833684462032E-7,-1.2411957556582967E-6
3090,-5.335707465152029E-7,-1.1958432024936252E-6
3100,-5.114004487259375E-7,-1.1521555528578833E-6
3110,-4.901345704257821E-7,-1.1100714253634987E-6
3120,-4.6973671604014806E-7,-1.0695317104643004E-6
3130,-4.501719394729E-7,-1.0304794860736136E-6
3140,-4.314066868456653E-7,-9.928599363264334E-7
3150,-4.134087414847198E-7,-9.566202733681928E-7
3160,-3.9614717106768123E-7,-9.217096620570525E-7
3170,-3.795922768456558E-7,-8.880791474708646E-7
3180,-3.6371554485976387E-7,-8.556815851140459E-7
3190,-3.4848959907412416E-7,-8.244715737235183E-7
3200,-3.3388815635040765E-7,-7.944053905766465E-7
3210,-3.198859831919864E-7,-7.654409292077442E-7
3220,-3.064588541885021E-7,-7.375376394432098E-7
3230,-2.935835120943729E-7,-7.106564696687285E-7
3240,-2.81237629477345E-7,-6.847598112452093E-7
3250,-2.693997718756807E-7,-6.598114449932501E-7
3260,-2.5804936240496875E-7,-6.357764896689263E-7
3270,-2.4716664775783876E-7,-6.126213523565809E-7
3280,-2.3673266554207174E-7,-5.903136807070839E-7
3290,-2.2672921290472097E-7,-5.688223169526991E-7
3300,-2.1713881639190009E-7,-5.481172536322741E-7
3310,-2.0794470299585516E-7,-5.281695909629522E-7
3320,-1.9913077234282444E-7,-5.089514957969839E-7
3330,-1.906815699770009E-7,-4.904361621045235E-7
3340,-1.8258226169765552E-7,-4.7259777292549605E-7
3350,-1.748186089081526E-7,-4.5541146373575684E-7
3360,-1.6737694493719898E-7,-4.3885328717481013E-7
3370,-1.602441522942145E-7,-4.2290017908432416E-7
3380,-1.5340764082219864E-7,-4.0752992580858066E-7
3390,-1.4685532671289688E-7,-3.927211327098209E-7
3400,-1.4057561235044413E-7,-3.784531938532095E-7
3410,-1.3455736695098155E-7,-3.647062628178298E-7
3420,-1.2878990796701343E-7,-3.5146122459175224E-7
3430,-1.232629832264888E-7,-3.3869966851078596E-7
3440,-1.1796675377776506E-7,-3.2640386220203355E-7
3450,-1.1289177741273732E-7,-3.145567264948191E-7
3460,-1.0802899284149993E-7,-3.031418112629607E-7
3470,-1.0336970449294631E-7,-2.9214327216370233E-7
3480,-9.89055679167147E-8,-2.8154584823991616E-7
3490,-9.462857576284707E-8,-2.713348403534336E-7
3500,-9.053104431645322E-8,-2.6149609041856293E-7
3510,-8.660560056555942E-8,-2.5201596140600684E-7
3520,-8.284516978117394E-8,-2.428813180885056E-7
3530,-7.924296358942266E-8,-2.340795085006016E-7
3540,-7.579246851639489E-8,-2.2559834608595155E-7
3550,-7.248743498709799E-8,-2.1742609250660413E-7
3560,-6.93218667606464E-8,-2.0955144108961617E-7
3570,-6.629001078451093E-8,-2.019635008872987E-7
3580,-6.3386347451326E-8,-1.94651781328269E-7
3590,-6.060558124239871E-8,-1.8760617743733695E-7
3600,-5.7942631742684645E-8,-1.8081695560307207E-7
3610,-5.539262501259201E-8,-1.7427473987268843E-7
3620,-5.295088530254896E-8,-1.6797049875464282E-7
3630,-5.061292709682029E-8,-1.6189553251007298E-7
3640,-4.837444747358926E-8,-1.5604146091490643E-7
3650,-4.623131876882906E-8,-1.5040021147514824E-7
3660,-4.417958153197782E-8,-1.4496400807850733E-7
3670,-4.221543776190079E-8,-1.3972536006614949E-7
3680,-4.033524441207523E-8,-1.3467705170896886E-7
3690,-3.853550715436748E-8,-1.2981213207335184E-7
3700,-3.681287439118885E-8,-1.2512390526196675E-7
3710,-3.516413150621765E-8,-1.206059210156524E-7
3720,-3.358619534426014E-8,-1.1625196566299641E-7
3730,-3.207610891119297E-8,-1.1205605340469481E-7
3740,-3.063103628528566E-8,-1.0801241792026444E-7
3750,-2.924825773154327E-8,-1.0411550428514314E-7
3760,-2.792516501103786E-8,-1.0035996118665729E-7
3770,-2.6659256877513047E-8,-9.674063342776698E-8
3780,-2.544813475384908E-8,-9.325255470790966E-8
3790,-2.4289498581267334E-8,-8.989094067066291E-8
3800,-2.3181142834433167E-8,-8.665118220832794E-8
3810,-2.2120952695885034E-8,-8.352883901390466E-8
3820,-2.1106900383476438E-8,-8.051963337128371E-8
3830,-2.0137041624765596E-8,-7.761944417482162E-8
3840,-1.920951227252642E-8,-7.4824301169795E-8
3850,-1.832252505578387E-8,-7.213037940554495E-8
3860,-1.747436646099702E-8,-6.9533993893428E-8
3870,-1.666339373822494E-8,-6.703159446198331E-8
3880,-1.588803202731406E-8,-6.461976080200742E-8
3890,-1.5146771599341E-8,-6.229519769450042E-8
3900,-1.4438165208732903E-8,-6.005473041470837E-8
3910,-1.3760825551667616E-8,-5.789530030573894E-8
3920,-1.3113422826529554E-8,-5.581396051546988E-8
3930,-1.2494682392363669E-8,-5.38078718907028E-8
3940,-1.1903382521430005E-8,-5.18742990227401E-8
3950,-1.1338352242115205E-8,-5.00106064387788E-8
3960,-1.0798469268604966E-8,-4.8214254933723427E-8
3970,-1.0282658013863564E-8,-4.6482798037220734E-8
3980,-9.789887682602852E-9,-4.4813878610911926E-8
3990,-9.319170441054265E-9,-4.320522557108398E-8
4000,-8.86955966048321E-9,-4.165465073208058E-8
4010,-8.440148231506266E-9,-4.016004576600547E-8
4020,-8.030066946387756E-9,-3.871937927441682E-8
4030,-7.63848294660388E-9,-3.733069396787086E-8
4040,-7.264598233070044E-9,-3.599210394932695E-8
4050,-6.9076482365297915E-9,-3.4701792097573876E-8
4060,-6.566900445702991E-9,-3.3458007546980095E-8
4070,-6.2416530908859E-9,-3.2259063260007445E-8
4080,-5.931233880787128E-9,-3.110333368906026E-8
4090,-5.634998790471354E-9,-2.9989252524368576E-8
4100,-5.352330898366851E-9,-2.8915310524727114E-8
4110,-5.082639270374006E-9,-2.788005342802893E-8
4120,-4.825357889189772E-9,-2.688207993864671E-8
4130,-4.579944627037751E-9,-2.5920039788823598E-8
4140,-4.345880260065414E-9,-2.4992631871340678E-8
4150,-4.122667522738986E-9,-2.409860244082975E-8
4160,-3.9098302006327224E-9,-2.3236743381197257E-8
4170,-3.706912260073029E-9,-2.240589053671931E-8
4180,-3.5134770131589625E-9,-2.1604922104458137E-8
4190,-3.329106316739436E-9,-2.083275708573724E-8
4200,-3.1533998039838295E-9,-2.008835379449648E-8
4210,-2.985974147236939E-9,-1.9370708420428855E-8
4220,-2.8264623509012274E-9,-1.8678853644878583E-8
4230,-2.674513073139357E-9,-1.801185730755479E-8
4240,-2.5297899752380078E-9,-1.7368821122187217E-8
4250,-2.3919710975201157E-9,-1.6748879439319572E-8
4260,-2.2607482607370032E-9,-1.61511980545032E-8
4270,-2.135826491914381E-9,-1.557497306021769E-8
4280,-2.016923473667139E-9,-1.5019429739907253E-8
4290,-1.9037690160370824E-9,-1.448382150258109E-8
4300,-1.7961045499454642E-9,-1.3967428856483551E-8
4310,-1.693682641388426E-9,-1.3469558420394984E-8
4320,-1.5962665255382043E-9,-1.2989541971177517E-8
4330,-1.5036296599464225E-9,-1.2526735526231171E-8
4340,-1.415555296077817E-9,-1.208051845957509E-8
4350,-1.331836068433623E-9,-1.1650292650316152E-8
4360,-1.2522736005534125E-9,-1.1235481662312987E-8
4370,-1.1766781272126055E-9,-1.0835529953887471E-8
4380,-1.1048681321602023E-9,-1.0449902116478177E-8
4390,-1.036670000767461E-9,-1.0078082141171086E-8
4400,-9.7191768698347E-10,-9.719572712082258E-9
4410,-9.104523940177089E-10,-9.373894525604912E-9
4420,-8.521222681929418E-10,-9.040585634569967E-9
4430,-7.967821054340601E-10,-8.719200816404098E-9
4440,-7.442930698799467E-10,-8.409310964403215E-9
4450,-6.945224241259469E-10,-8.110502501271872E-9
4460,-6.473432706243347E-10,-7.82237681411039E-9
4470,-6.02634303789085E-10,-7.544549710061695E-9
4480,-5.602795723694977E-10,-7.276650891859021E-9
4490,-5.201682516746993E-10,-7.018323452543475E-9
4500,-4.821944252478334E-10,-6.769223388647566E-9
4510,-4.462568756048898E-10,-6.529019131166679E-9
4520,-4.1225888366858733E-10,-6.29739109366548E-9
4530,-3.801080365426061E-10,-6.07403123689036E-9
4540,-3.497160432857269E-10,-5.858642649282149E-9
4550,-3.2099855835915596E-10,-5.650939142805704E-9
4560,-2.9387501243345796E-10,-5.4506448635344404E-9
4570,-2.682684502541598E-10,-5.2574939164486095E-9
4580,-2.4410537527723214E-10,-5.071230003926044E-9
4590,-2.213156007972814E-10,-4.891606077423298E-9
4600,-1.998321073024869E-10,-4.718384001863593E-9
4610,-1.7959090580104418E-10,-4.551334232265815E-9
4620,-1.6053090687418888E-10,-4.390235502165918E-9
4630,-1.4259379522076837E-10,-4.234874523398633E-9
4640,-1.257239094678314E-10,-4.085045696823267E-9
4650,-1.0986812703082723E-10,-3.940550833592717E-9
4660,-9.497575381576773E-11,-3.8011988865795415E-9
4670,-8.099841856409554E-11,-3.6668056915871645E-9
4680,-6.788997164909698E-11,-3.537193717987966E-9
4690,-5.5606388140423355E-11,-3.4121918284431647E-9
4700,-4.410567496073046E-11,-3.2916350473721197E-9
4710,-3.3347781965590546E-11,-3.175364337850875E-9
4720,-2.3294516784670897E-11,-3.0632263866315533E-9
4730,-1.390946326876454E-11,-2.955073396985528E-9
4740,-5.1579033935626054E-12,-2.8507628890842383E-9
4750,2.9932575228714315E-12,-2.7501575076420007E-9
4760,1.0575562426154703E-11,-2.653124836555318E-9
4770,1.7619071086807978E-11,-2.5595372202829293E-9
4780,2.4152425742929488E-11,-2.469271591720235E-9
4790,3.020291394545682E-11,-2.382209306330783E-9
4800,3.579652872221799E-11,-2.298235982306208E-9
4810,4.0958026172232E-11,-2.2172413465344177E-9
4820,4.571098059716822E-11,-2.1391190861638856E-9
4830,5.007783727251523E-11,-2.063766705559712E-9
4840,5.4079962956813256E-11,-1.9910853884545987E-9
4850,5.7737694233285275E-11,-1.920979865105106E-9
4860,6.107038377434853E-11,-1.8533582842705278E-9
4870,6.409644461577243E-11,-1.7881320898383967E-9
4880,6.683339252371292E-11,-1.725215901927105E-9
4890,6.929788653442443E-11,-1.6645274023023276E-9
4900,7.150576774319163E-11,-1.6059872239499282E-9
4910,7.347209641587521E-11,-1.5495188446537835E-9
4920,7.521118749345644E-11,-1.495048484432528E-9
4930,7.673664455707087E-11,-1.4425050066945562E-9
4940,7.806139231824793E-11,-1.3918198229757817E-9
4950,7.919770769641245E-11,-1.3429268011296089E-9
4960,8.015724954314506E-11,-1.2957621768433544E-9
4970,8.095108707025398E-11,-1.2502644683599612E-9
4980,8.158972703635162E-11,-1.2063743942882782E-9
4990,8.20831397443796E-11,-1.1640347943894554E-9
5000,8.244078390035722E-11,-1.1231905532311163E-9
5010,8.267163038155164E-11,-1.0837885266049314E-9
5020,8.278418496027799E-11,-1.0457774706070362E-9
5030,8.278651002762421E-11,-1.0091079732844158E-9
5040,8.26862453595606E-11,-9.737323887539167E-10
5050,8.249062796613804E-11,-9.396047737039616E-10
5060,8.220651106278784E-11,-9.066808261923271E-10
5070,8.184038220112056E-11,-8.749178266565163E-10
5080,8.139838059506481E-11,-8.442745810562993E-10
5090,8.08863136767008E-11,-8.147113660709393E-10
5100,8.030967291471253E-11,-7.861898762764515E-10
5110,7.967364892701225E-11,-7.586731732309633E-10
5120,7.89831459177778E-11,-7.321256363988783E-10
5130,7.824279546788031E-11,-7.065129158470678E-10
5140,7.745696970647347E-11,-6.818018866487599E-10
5150,7.662979389035266E-11,-6.579606049331342E-10
5160,7.576515841658273E-11,-6.349582655209009E-10
5170,7.486673029282512E-11,-6.127651610883147E-10
5180,7.393796408877214E-11,-5.913526428041775E-10
5190,7.298211239111598E-11,-5.706930823864035E-10
5200,7.200223578353845E-11,-5.50759835526668E-10
5210,7.100121237230625E-11,-5.315272066335396E-10
5220,6.998174687719062E-11,-5.12970414846301E-10
5230,6.894637930660151E-11,-4.950655612734075E-10
5240,6.789749323503142E-11,-4.777895974112072E-10
5250,6.68373237001398E-11,-4.6112029470016577E-10
5260,6.576796473608071E-11,-4.4503621517739544E-10
5270,6.469137655897234E-11,-4.2951668318578664E-10
5280,6.360939241973723E-11,-4.145417581014875E-10
5290,6.252372513889687E-11,-4.000922080428677E-10
5300,6.143597333728643E-11,-3.8614948452544637E-10
5310,6.034762737606441E-11,-3.726956980285542E-10
